LOAN,MORTDUE,VALUE,YOJ,DEROG,DELINQ,CLAGE,NINQ,CLNO,DEBTINC,REASON_DebtCon,REASON_HomeImp,JOB_Mgr,JOB_Office,JOB_Other,JOB_ProfExe,JOB_Sales,JOB_Self,BAD
-1.4580364523178555,1.2035923650019287,1.0382950483177702,-0.014520000087874987,-0.253433593566163,7.067438903357753,0.13648959166883556,-0.6695219931933751,1.15980460212087,0.2006366735116078,0.6480805832462129,-0.6480805832462129,-0.39297188779668457,-0.4550084082703297,1.2711660558416848,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,1
-1.4304472058741255,0.5421179791390814,0.13233918573440814,-0.4094953124513087,-0.253433593566163,-0.34444859666162175,-1.1180113857034182,-0.6695219931933751,-0.8645009945246115,-0.5964490942658816,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,2.197761583794469,-0.786679281911649,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.4304472058741255,-0.5303465775343083,-0.7951809629232746,1.433722811911382,-0.253433593566163,-0.34444859666162175,0.28129129485338744,-0.6695219931933751,-0.2252465955839331,-1.7187596431146996,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,2.197761583794469,-0.786679281911649,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.4212507903928824,-1.2950619781898314,-1.5781655704268882,-0.5411537499057867,-0.253433593566163,-0.34444859666162175,-0.6196017393271748,-0.0241718541955201,-1.3972129936418436,-0.9435076815158054,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,1.2711660558416848,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,1
-1.412054374911639,-0.5560071262163976,-0.8048666168380118,1.433722811911382,-0.253433593566163,-0.34444859666162175,0.27499617222354283,-0.6695219931933751,-0.2252465955839331,-1.769559861121319,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,2.197761583794469,-0.786679281911649,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.4028579594303958,-1.028054765066518,-1.1246576693927028,0.24879687482108084,-0.253433593566163,-0.34444859666162175,-0.4213595910157772,-0.6695219931933751,-0.8645009945246115,-1.2146276509510023,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,1.2711660558416848,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,1
-1.4028579594303958,0.5742768344450706,0.20542018574390639,-0.9361290622692204,-0.253433593566163,-0.34444859666162175,-1.1565952855928816,-0.6695219931933751,-0.9710433943480579,-0.6026907109373838,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,2.197761583794469,-0.786679281911649,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.3936615439491524,0.6412781460860316,0.0963560677002241,-1.0677874997236982,-0.253433593566163,-0.34444859666162175,-1.0424356099400933,-0.6695219931933751,-0.9710433943480579,-0.5967780566659995,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,2.197761583794469,-0.786679281911649,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.3936615439491524,-0.4814207604274032,-0.835604861903272,1.56538124936586,-0.253433593566163,-0.34444859666162175,0.2971713014182881,-0.6695219931933751,-0.3317889954073795,-1.5507584878793468,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,2.197761583794469,-0.786679281911649,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.3936615439491524,-1.1017761685403857,-1.3805051312914212,0.24879687482108084,-0.253433593566163,-0.34444859666162175,-0.7636647662199773,-0.6695219931933751,-1.5037553934652899,0.8994758530730377,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,2.197761583794469,-0.786679281911649,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,1
-1.384465128467909,-0.40492704184095024,-0.7986897281150284,-0.2778368749968308,-0.253433593566163,4.596809736684628,-0.1871582264167625,-0.0241718541955201,0.9467198024739774,-1.491438083371805,0.6480805832462129,-0.6480805832462129,-0.39297188779668457,-0.4550084082703297,-0.786679281911649,1.6558790668013674,-0.12651975563281845,-0.17413096407391437,0
-1.3752687129866659,-0.4370415401051381,-0.8823701229746164,1.3020643744569043,-0.253433593566163,-0.34444859666162175,0.36261496425459083,-0.0241718541955201,-0.2252465955839331,-1.9002903586773454,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,2.197761583794469,-0.786679281911649,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.3752687129866659,-0.22128888878330144,-0.4486173009627533,-0.8044706248147425,-0.253433593566163,-0.34444859666162175,-0.8544902458260965,-0.6695219931933751,-0.7579585947011651,1.1716812798031364,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,1.2711660558416848,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.3752687129866659,-0.5773872203646553,-0.8947421752392901,1.3020643744569043,-0.253433593566163,-0.34444859666162175,0.3489448539091127,-0.6695219931933751,-0.3317889954073795,-1.7518257068758516,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,2.197761583794469,-0.786679281911649,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.3660722975054225,-0.11186006665933534,-0.5263766545612567,-0.8044706248147425,-0.253433593566163,-0.34444859666162175,-0.6169971744663452,-0.6695219931933751,0.9467198024739774,0.005776585017904851,0.6480805832462129,-0.6480805832462129,-0.39297188779668457,-0.4550084082703297,-0.786679281911649,-0.6039088361275574,7.903903979250224,-0.17413096407391437,0
-1.3660722975054225,-0.16488891013286655,-0.5052875137733195,-0.4094953124513087,-0.253433593566163,-0.34444859666162175,-0.916816765571714,-0.6695219931933751,-0.8645009945246115,0.9648681942721223,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,1.2711660558416848,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.3660722975054225,-0.09378457212527934,-0.5020894204995855,-0.9361290622692204,3.198188304233726,-0.34444859666162175,1.002654137473389,-0.6695219931933751,-1.823382592935629,0.2888774763401494,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,1.2711660558416848,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.356875882024179,-0.4941512314243949,-0.7973739411681207,-0.2778368749968308,-0.253433593566163,3.361495153348066,-0.22479887913089697,-0.6695219931933751,0.840177402650531,-1.3275554358744082,0.6480805832462129,-0.6480805832462129,-0.39297188779668457,-0.4550084082703297,-0.786679281911649,1.6558790668013674,-0.12651975563281845,-0.17413096407391437,0
-1.356875882024179,-0.5136239727751939,-0.7936276033331752,0.6437721871845146,1.4723773553337811,3.361495153348066,-1.1012078928491404,-0.6695219931933751,-0.5448737950542724,0.6317594594254113,0.6480805832462129,-0.6480805832462129,-0.39297188779668457,2.197761583794469,-0.786679281911649,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,1
-1.347679466542936,-0.22450477431390037,-0.5192677500842137,-0.6728121873602646,1.4723773553337811,-0.34444859666162175,-1.2040631978578429,-0.6695219931933751,-0.7579585947011651,0.8263731716750324,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,1.2711660558416848,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.347679466542936,-0.11461020325101995,-0.5163437790910855,-0.6728121873602646,-0.253433593566163,-0.34444859666162175,-0.75200041665404,-0.6695219931933751,-0.8645009945246115,0.916408515365178,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,1.2711660558416848,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.3292866355804493,-0.09746620659479258,-0.34604074356007425,-0.9361290622692204,3.198188304233726,-0.34444859666162175,1.2441955854158606,-0.6695219931933751,-1.823382592935629,0.294333839454858,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,1.2711660558416848,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.3292866355804493,0.26118265489013964,0.14628287240788831,-0.4094953124513087,-0.253433593566163,-0.34444859666162175,0.015160624551470965,-0.6695219931933751,0.5205502031801917,-0.6196585842828408,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,-0.786679281911649,1.6558790668013674,-0.12651975563281845,-0.17413096407391437,0
-1.320090220099206,-0.44762069457476356,-0.811390727116429,-0.014520000087874987,-0.253433593566163,3.361495153348066,-0.2519107882907472,-0.0241718541955201,0.840177402650531,-1.5787832520742455,0.6480805832462129,-0.6480805832462129,-0.39297188779668457,-0.4550084082703297,-0.786679281911649,1.6558790668013674,-0.12651975563281845,-0.17413096407391437,0
-1.320090220099206,0.09386789321539298,-0.3501343029504537,-0.2778368749968308,-0.253433593566163,-0.34444859666162175,1.136323783069786,-0.6695219931933751,-1.1841281939949506,1.205271147603876,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,-0.786679281911649,1.6558790668013674,-0.12651975563281845,-0.17413096407391437,0
-1.3108938046179626,-0.38949079129407543,-0.8068951217144944,-0.014520000087874987,-0.253433593566163,3.361495153348066,-0.02212634881913945,0.621178284802335,0.9467198024739774,-1.4579524558154784,0.6480805832462129,-0.6480805832462129,-0.39297188779668457,-0.4550084082703297,-0.786679281911649,1.6558790668013674,-0.12651975563281845,-0.17413096407391437,0
-1.3108938046179626,-1.123400226418551,-1.5436809875266824,-0.5411537499057867,-0.253433593566163,-0.34444859666162175,-0.9575860501976766,-0.6695219931933751,-1.5037553934652899,-0.11223502540706477,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,1.2711660558416848,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,1
-1.3108938046179626,-0.1875331799724631,-0.41797042999102824,-0.6728121873602646,-0.253433593566163,-0.34444859666162175,-0.826761386801682,-0.6695219931933751,-0.7579585947011651,0.9482171317298503,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,1.2711660558416848,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.3108938046179626,-0.23672513933017628,-0.7625604115311879,-0.4094953124513087,1.4723773553337811,2.126180570011503,-1.4421888756248806,-0.0241718541955201,-0.8645009945246115,0.8119838105210436,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,1.2711660558416848,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,1
-1.3108938046179626,-0.41670383643921255,-0.7128529046480083,-0.1461784375423529,-0.253433593566163,4.596809736684628,0.03192394622628982,-0.6695219931933751,0.840177402650531,-1.4263771818594146,0.6480805832462129,-0.6480805832462129,-0.39297188779668457,-0.4550084082703297,-0.786679281911649,1.6558790668013674,-0.12651975563281845,-0.17413096407391437,0
-1.3016973891367194,-0.20871366743261463,-0.37158894011253196,-0.6728121873602646,-0.253433593566163,-0.34444859666162175,-0.7056380061198482,-0.6695219931933751,-0.7579585947011651,0.8152377195841607,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,1.2711660558416848,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.3016973891367194,0.30627158788122666,0.11353439728485235,-0.2778368749968308,-0.253433593566163,-0.34444859666162175,0.1527697663516559,-0.6695219931933751,0.6270926030036381,-1.036213296746282,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,-0.786679281911649,1.6558790668013674,-0.12651975563281845,-0.17413096407391437,0
-1.3016973891367194,0.08657115983906852,-0.1868853474403643,-1.0677874997236982,-0.253433593566163,-0.34444859666162175,-0.7288645630365437,0.621178284802335,-1.290670593818397,0.4247998792791175,0.6480805832462129,-0.6480805832462129,-0.39297188779668457,-0.4550084082703297,1.2711660558416848,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.3016973891367194,-0.6554556139350567,-0.4075172336905949,-0.9361290622692204,1.4723773553337811,2.126180570011503,-0.394565432623484,-0.6695219931933751,-0.8645009945246115,1.553970319304155,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,1.2711660558416848,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,1
-1.3016973891367194,-0.21767378987649025,-0.4510661266694982,-0.9361290622692204,-0.253433593566163,-0.34444859666162175,-0.6750254419924169,-0.6695219931933751,-0.8645009945246115,1.012308643521368,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,1.2711660558416848,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.292500973655476,0.207000528329773,0.14326752732122483,-0.2778368749968308,-0.253433593566163,-0.34444859666162175,-0.0366788345349323,-0.0241718541955201,0.6270926030036381,-0.9908493746381674,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,-0.786679281911649,1.6558790668013674,-0.12651975563281845,-0.17413096407391437,0
-1.292500973655476,-0.0744892589416858,-0.4899549408781034,-1.0677874997236982,1.4723773553337811,-0.34444859666162175,1.1224193384979055,-0.6695219931933751,-1.7168401931121828,0.7190602812391134,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,1.2711660558416848,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.292500973655476,0.24414955083841572,0.25366570713052183,-0.4094953124513087,-0.253433593566163,-0.34444859666162175,0.008088212204449233,-0.6695219931933751,0.6270926030036381,-1.0931370949767123,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,-0.786679281911649,1.6558790668013674,-0.12651975563281845,-0.17413096407391437,0
-1.292500973655476,1.1770003184420108,0.6281715668941246,-0.2778368749968308,1.4723773553337811,-0.34444859666162175,-0.27953999286633985,-0.6695219931933751,1.4794318015912094,-1.0672281521281708,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,-0.786679281911649,-0.6039088361275574,7.903903979250224,-0.17413096407391437,1
-1.292500973655476,-0.20882456003711802,-0.36806190010207107,-1.1994459371781763,3.198188304233726,-0.34444859666162175,1.3175981045090974,-0.6695219931933751,-1.7168401931121828,0.582565948739372,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,1.2711660558416848,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.292500973655476,-0.05251034472910971,-0.20961922191193613,-1.1994459371781763,-0.253433593566163,-0.34444859666162175,-0.6670892576633294,-0.0241718541955201,-1.290670593818397,0.039071556347853295,0.6480805832462129,-0.6480805832462129,-0.39297188779668457,-0.4550084082703297,1.2711660558416848,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.292500973655476,-0.048318604278880774,-0.19074133418755213,-1.1994459371781763,-0.253433593566163,-0.34444859666162175,-0.7240201438745781,0.621178284802335,-1.3972129936418436,0.2850581672122466,0.6480805832462129,-0.6480805832462129,-0.39297188779668457,-0.4550084082703297,1.2711660558416848,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.292500973655476,-0.300466208398737,-0.506530201445399,-0.9361290622692204,-0.253433593566163,-0.34444859666162175,-0.8811474789501241,-0.6695219931933751,-0.7579585947011651,1.1514997153465576,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,1.2711660558416848,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.2833045581742328,-0.7914543040980401,-1.242219578135164,-1.1994459371781763,-0.253433593566163,-0.34444859666162175,-0.2806126079281506,-0.0241718541955201,-0.9710433943480579,4.84702683870011,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,1.2711660558416848,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,1
-1.2741081426929894,-0.20543124633931364,-0.7746766163339629,-0.6728121873602646,1.4723773553337811,-0.34444859666162175,-0.06845321406835349,-0.0241718541955201,-0.012161795937040292,0.7933252793360608,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,-0.786679281911649,-0.6039088361275574,7.903903979250224,-0.17413096407391437,0
-1.2741081426929894,-0.006467735339293415,-0.28871263727605423,-1.1994459371781763,-0.253433593566163,-0.34444859666162175,-0.6864860692558908,-0.0241718541955201,-1.290670593818397,0.05831388731506176,0.6480805832462129,-0.6480805832462129,-0.39297188779668457,-0.4550084082703297,1.2711660558416848,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.2741081426929894,0.463140266211752,0.17985371437274159,1.697039686820338,-0.253433593566163,-0.34444859666162175,-0.8586561149931025,-0.0241718541955201,-1.1841281939949506,0.21421911066869934,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,2.197761583794469,-0.786679281911649,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.2741081426929894,-0.6387551876968429,-0.7968987958817374,1.3020643744569043,-0.253433593566163,-0.34444859666162175,0.3282990004183075,-0.6695219931933751,-0.2252465955839331,-1.8079145150058868,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,2.197761583794469,-0.786679281911649,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.2741081426929894,-0.5614630423579654,-0.8140405758289515,1.56538124936586,-0.253433593566163,-0.34444859666162175,0.19633722080549554,-0.6695219931933751,-0.2252465955839331,-1.859687611814483,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,2.197761583794469,-0.786679281911649,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.264911727211746,0.2366975678157865,0.22559558559649104,-0.5411537499057867,-0.253433593566163,-0.34444859666162175,0.04933316348549898,-0.0241718541955201,0.6270926030036381,-0.978658638841883,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,-0.786679281911649,1.6558790668013674,-0.12651975563281845,-0.17413096407391437,0
-1.264911727211746,-0.16910282910399616,-0.46047765830362963,-0.9361290622692204,-0.253433593566163,-0.34444859666162175,-0.5360363160868947,-0.6695219931933751,0.840177402650531,-0.26231035284161397,0.6480805832462129,-0.6480805832462129,-0.39297188779668457,-0.4550084082703297,-0.786679281911649,-0.6039088361275574,7.903903979250224,-0.17413096407391437,0
-1.264911727211746,-0.2314466513558139,-0.39571170080583973,-0.6728121873602646,-0.253433593566163,-0.34444859666162175,-0.7014925422437487,-0.6695219931933751,-0.7579585947011651,1.2524006687722464,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,1.2711660558416848,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.2557153117305029,-0.12793949431232995,-0.45788263404722834,-0.1461784375423529,-0.253433593566163,0.8908659866749408,-0.7782028410645953,-0.6695219931933751,0.2009230037098525,0.43737489976892074,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,1.2711660558416848,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.2557153117305029,0.2553940609350616,-0.11784308236512442,1.697039686820338,-0.253433593566163,-0.34444859666162175,-1.515710866664439,0.621178284802335,-0.9710433943480579,-0.34714827671770315,0.6480805832462129,-0.6480805832462129,-0.39297188779668457,-0.4550084082703297,-0.786679281911649,1.6558790668013674,-0.12651975563281845,-0.17413096407391437,0
-1.2557153117305029,-0.5179266058299262,-0.7757182810002649,1.433722811911382,-0.253433593566163,-0.34444859666162175,0.10031341721438318,-0.6695219931933751,-0.3317889954073795,-1.695714602915063,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,2.197761583794469,-0.786679281911649,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.2557153117305029,0.37262972241606784,0.14387059633855753,-0.4094953124513087,-0.253433593566163,-0.34444859666162175,0.07282570537745305,-0.0241718541955201,0.5205502031801917,-0.8161653420817067,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,-0.786679281911649,1.6558790668013674,-0.12651975563281845,-0.17413096407391437,0
-1.2557153117305029,0.2481416846005385,0.1677192347512595,-0.4094953124513087,-0.253433593566163,-0.34444859666162175,0.06562265303354017,-0.0241718541955201,0.5205502031801917,-0.719214396631327,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,-0.786679281911649,1.6558790668013674,-0.12651975563281845,-0.17413096407391437,0
-1.2557153117305029,-0.09099007849179337,-0.6868295628091673,-0.6728121873602646,3.198188304233726,-0.34444859666162175,-0.27138725565351224,-0.6695219931933751,0.09438060388640611,1.1658754517388323,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,-0.786679281911649,-0.6039088361275574,7.903903979250224,-0.17413096407391437,0
-1.2557153117305029,-0.7910107336800264,-1.1121394185783726,-0.6728121873602646,-0.253433593566163,0.8908659866749408,-0.5398100974223758,-0.6695219931933751,-0.9710433943480579,0.04518832758693436,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,1.2711660558416848,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,1
-1.2557153117305029,-0.8623368568966204,-1.0782030802393783,-0.014520000087874987,-0.253433593566163,2.126180570011503,-1.5950057493336829,-0.6695219931933751,-1.290670593818397,-0.12691044982914773,-1.5430179916686213,1.5430179916686213,2.544711291198975,-0.4550084082703297,-0.786679281911649,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,1
-1.2557153117305029,-0.10214587450483653,-0.6360621164409787,-0.6728121873602646,3.198188304233726,-0.34444859666162175,-0.36405199416764633,-0.6695219931933751,-0.012161795937040292,0.7933249517983998,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,-0.786679281911649,-0.6039088361275574,7.903903979250224,-0.17413096407391437,0
-1.2557153117305029,0.21281130080575175,0.2687058829264251,-0.5411537499057867,-0.253433593566163,-0.34444859666162175,-0.10609871096674502,-0.0241718541955201,0.4140078033567453,-0.1834928440080548,0.6480805832462129,-0.6480805832462129,-0.39297188779668457,-0.4550084082703297,-0.786679281911649,1.6558790668013674,-0.12651975563281845,-0.17413096407391437,1
-1.2465188962492595,-0.4980546511029149,-0.7515041462134219,1.697039686820338,-0.253433593566163,-0.34444859666162175,0.3033635786897428,-0.6695219931933751,-0.3317889954073795,-1.9830758671651845,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,2.197761583794469,-0.786679281911649,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.2465188962492595,-0.15113822717444356,-0.43882199813577377,0.6437721871845146,-0.253433593566163,-0.34444859666162175,0.2347204147427442,-0.0241718541955201,-0.5448737950542724,-1.42063278308104,0.6480805832462129,-0.6480805832462129,-0.39297188779668457,-0.4550084082703297,-0.786679281911649,1.6558790668013674,-0.12651975563281845,-0.17413096407391437,0
-1.2465188962492595,-1.0335550382498873,-1.2352751470264844,0.24879687482108084,-0.253433593566163,-0.34444859666162175,-0.0052033697720059655,-0.6695219931933751,-0.9710433943480579,-1.5824071047377595,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,-0.786679281911649,1.6558790668013674,-0.12651975563281845,-0.17413096407391437,0
-1.2465188962492595,0.0034904205451129038,-0.54854400965291,-0.014520000087874987,-0.253433593566163,-0.34444859666162175,-1.0791830116196004,-0.6695219931933751,0.2009230037098525,0.457584156126024,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,-0.4550084082703297,1.2711660558416848,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
-1.2373224807680163,0.5474630026761458,0.07300084939261252,1.828698124274816,-0.253433593566163,-0.34444859666162175,-0.7672355953392104,-0.6695219931933751,-1.0775857941715044,0.5805002976347178,-1.5430179916686213,1.5430179916686213,-0.39297188779668457,2.197761583794469,-0.786679281911649,-0.6039088361275574,-0.12651975563281845,-0.17413096407391437,0
